Track,Metric_X,Metric_Y,N_Matched,Observed_Pearson_r,Bootstrap_Median_r,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Confidence_Level,Block_Length_Windows,Block_Length_Seconds,Bootstrap_Iterations_Requested,Bootstrap_Iterations_Valid,Random_Seed,Resampling_Method,Band,Channel,Feature
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.7059634824083084,0.7112571322117818,0.6280916500037006,0.778198131765638,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O2,POW.O2.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.1602321344583064,0.16079656964862948,0.007795011420205322,0.3304192640214266,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,O2,POW.O2.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.1305883807537613,-0.12922137777034193,-0.22068726043413478,-0.03182028112683217,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Oz,POW.Oz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.7133319717907998,0.7146433075267262,0.6227672669502116,0.7833587092605985,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Oz,POW.Oz.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.1689502068571366,0.16940796079226755,0.022180895494241456,0.3117936009338616,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Oz,POW.Oz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.12254089448258668,-0.12650818373452227,-0.27548802044035686,0.008237779163775797,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P3,POW.P3.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.719982008759322,0.7238242927756511,0.6229218117781691,0.7964440369100447,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P3,POW.P3.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.10272612993596626,0.10540972227345122,-0.03073451076196323,0.24355252301337083,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P3,POW.P3.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.18573901606529822,-0.18421110249371214,-0.32895803842108423,-0.03500991437947717,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P4,POW.P4.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.760863882445218,0.7613859932394528,0.6758205456111039,0.8253012928873299,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P4,POW.P4.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.07547750915011013,0.08204130807831984,-0.0700791162798144,0.22913660627856058,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P4,POW.P4.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.15676288358897936,-0.15304938661418108,-0.31555414443016433,-0.0032725907757010127,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P7,POW.P7.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5855910831741294,0.5924945961053469,0.4392674935323474,0.7033881964244271,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P7,POW.P7.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.11759431955911269,0.11895600519475921,-0.03273549392251131,0.2742730372258001,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P7,POW.P7.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.010340062583764369,-0.013108060949637911,-0.13636162080172592,0.09914665926192784,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P8,POW.P8.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5338550542068842,0.5334721351029934,0.41442716263488927,0.6373358440768294,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P8,POW.P8.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.26552319692048415,0.2666917575775059,0.13182186290240253,0.39668785959007,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,P8,POW.P8.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.10295094197364349,-0.10505729145697115,-0.24867579443557225,0.028774589917541143,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO10,POW.PO10.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5012562718372245,0.502856955675669,0.3835653722066696,0.5996609737070693,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO10,POW.PO10.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.2342963399820546,0.23704730512371913,0.07837480153156846,0.38050859551393323,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO10,POW.PO10.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.09799210714277942,-0.11326525961973408,-0.328470706640145,0.14950577346007787,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO9,POW.PO9.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.587071679622738,0.5935351916594349,0.4479983615710037,0.6878234343178392,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO9,POW.PO9.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.13908656095281424,0.1390585185521611,-0.014903017499615026,0.29000898236390266,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,PO9,POW.PO9.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.18992726153050218,-0.1873897977030266,-0.3301779843128862,-0.04722049077050429,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Pz,POW.Pz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.7151335672242645,0.7191508315185157,0.6130189857319709,0.7982466595762789,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Pz,POW.Pz.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.10816761871557513,0.10882256371994975,-0.0461959655490479,0.2511887940984589,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,Pz,POW.Pz.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.0706833817830194,-0.06881292811559682,-0.2736494202111738,0.10034260939134258,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T7,POW.T7.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.5457432186118053,0.5443772498394052,0.4131114495210231,0.6453827373853873,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T7,POW.T7.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.07928770667898805,0.07624041696183192,-0.0780416427020731,0.22684356751634338,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T7,POW.T7.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.16781563773782435,-0.16481832569374721,-0.29543764964881297,-0.023244284577608805,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T8,POW.T8.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.4578870012163243,0.462643167594583,0.3369326815804231,0.5645578672658377,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T8,POW.T8.Alpha
POW_Feature,Delta_LZC,Delta_Flux,181,0.0005431932573092066,0.0039925711209820285,-0.12375082344044205,0.13503180646678753,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,Alpha,T8,POW.T8.Alpha
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.1767040337986797,-0.18433380873485106,-0.32945663476613823,-0.03384376186528582,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C3,POW.C3.BetaH
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.10395375685435344,0.10444525494862175,-0.06520864540988254,0.2663012384374377,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C3,POW.C3.BetaH
POW_Feature,Delta_LZC,Delta_Flux,181,0.038382107376656635,0.0387496285862409,-0.11591334119822998,0.19709536723764812,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C3,POW.C3.BetaH
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,0.007862634127976937,0.004736747539337553,-0.15025041294459537,0.15012932884940655,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C4,POW.C4.BetaH
POW_Feature,Delta_Shannon_Entropy,Delta_Flux,181,0.35328573943134156,0.35391992547531936,0.19872075690530702,0.4718093443201686,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C4,POW.C4.BetaH
POW_Feature,Delta_LZC,Delta_Flux,181,0.02074957869853214,0.02146919957862239,-0.1139218436333542,0.14630720052605392,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,C4,POW.C4.BetaH
POW_Feature,Delta_Shannon_Entropy,Delta_LZC,181,-0.060385081675137016,-0.06223843759727643,-0.23779674561933747,0.09466668808668055,0.95,6,60.0,1000,1000,1919,circular moving-block bootstrap,BetaH,CP1,POW.CP1.BetaH
