Time,dt_s,step_distance_l2_baseline_standardised,v_l2_baseline_standardised_per_s,Flux_Source
2025-10-05 15:48:12.937230110,0.125080108,0.2421749864564985,1.9361590770012647,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.062119961,0.124889851,0.24180661665413503,1.9361590611084565,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.187109947,0.124989986,0.2420004954974863,1.9361590735555911,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.311990023,0.124880076,0.24178769038609355,1.936159058600297,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.436980009,0.124989986,2.19620599314611,17.571055597574915,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.561870098,0.124890089,2.1696210764588333,17.3722438171922,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.686850071,0.124979973,2.3342843759421816,18.67726740461195,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.811840057,0.124989986,2.37145440543935,18.97315522092586,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:13.936830044,0.124989987,2.181010633927537,17.449482844794094,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.061820030,0.124989986,2.047808546221373,16.383780907227024,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.186909914,0.125089884,2.1815638652982523,17.43997032804229,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.311800003,0.124890089,2.385203229065876,19.09841884303466,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.436889887,0.125089884,2.394916417158128,19.14556429805409,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.561779976,0.124890089,2.1624352087359564,17.314706283346123,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.686860085,0.125080109,1.8793375212281747,15.02507102250906,BaselineStandardised_BandChannel_State_L2
2025-10-05 15:48:14.811749935,0.12488985,1.7546824732972288,14.04984050583157,BaselineStandardised_BandChannel_State_L2
