Session,Representation,Level,Band,Channel,Feature,Window_Index,Window_Start_s,Window_End_s,N_Samples,Observed_LZC,Surrogate_LZC_Median,Surrogate_LZC_Mean,Surrogate_LZC_SD,Observed_to_MedianSurrogate_Ratio,Observed_vs_Surrogate_Z,Surrogate_Method,Surrogate_Iterations,Random_Seed
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,112,1120,1130,80,0.3160964047,0.5926807589,0.600583169,0.08656656561,0.5333333333,-3.286335345,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,113,1130,1140,80,0.7902410119,0.7902410119,0.7783873967,0.1236922835,1,0.09583148475,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,114,1140,1150,80,0.7112169107,0.7112169107,0.7151681157,0.08298025748,1,-0.0476162063,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,115,1150,1160,80,0.6321928095,0.6321928095,0.6479976297,0.09100872599,1,-0.1736626908,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,116,1160,1170,80,0.7112169107,0.869265113,0.8495090878,0.0845497631,0.8181818182,-1.635630568,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,117,1170,1180,80,0.6321928095,0.6321928095,0.6400952196,0.1253420267,1,-0.06304677151,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,118,1180,1190,80,0.4741446071,0.7112169107,0.7270217309,0.1394901746,0.6666666667,-1.812866925,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,119,1190,1200,80,0.4741446071,0.6321928095,0.6203391943,0.08982733447,0.75,-1.627506683,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,120,1200,1210,80,0.7112169107,0.7902410119,0.7783873967,0.1210059202,0.9,-0.555100824,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,121,1210,1220,80,0.3951205059,0.5531687083,0.5373638881,0.09796573251,0.7142857143,-1.451970791,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,122,1220,1230,80,0.7112169107,0.6321928095,0.6479976297,0.1105743091,1.125,0.5717357085,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,123,1230,1240,80,0.5531687083,0.5531687083,0.6084855791,0.09627362366,1,-0.5745797107,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,124,1240,1250,80,0.4741446071,0.7112169107,0.6914608854,0.1401366461,0.6666666667,-1.550745535,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,125,1250,1260,80,0.5531687083,0.7112169107,0.6954120904,0.07943892871,0.7777777778,-1.790600458,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,126,1260,1270,80,0.7112169107,0.7902410119,0.7546801663,0.1008586361,0.9,-0.4309324151,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,127,1270,1280,80,0.5531687083,0.5926807589,0.600583169,0.09385343266,0.9333333333,-0.5051968731,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,128,1280,1290,80,0.4741446071,0.5531687083,0.600583169,0.1099782168,0.8571428571,-1.14966914,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,129,1290,1300,80,0.5531687083,0.6321928095,0.6045343741,0.07375335204,0.875,-0.696451949,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,130,1300,1310,80,0.7112169107,0.6321928095,0.667753655,0.08298025748,1.125,0.5237782693,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,131,1310,1320,80,0.3951205059,0.4741446071,0.5018030425,0.1125628176,0.8333333333,-0.9477600051,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,132,1320,1330,80,0.7902410119,0.6717048601,0.66380245,0.09385343266,1.176470588,1.347191662,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,133,1330,1340,80,0.7112169107,0.7112169107,0.7467777562,0.1040663863,1,-0.3417130815,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,134,1340,1350,80,0.5531687083,1.106337417,1.098435006,0.07648790497,0.5,-7.128791126,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,135,1350,1360,80,0.3160964047,0.869265113,0.869265113,0.1117569557,0.3636363636,-4.949747468,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,136,1360,1370,80,0.7902410119,0.6321928095,0.6361440145,0.09754545716,1.25,1.579745503,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,137,1370,1380,80,0.7112169107,0.6717048601,0.6440464247,0.1236922835,1.058823529,0.5430450802,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,138,1380,1390,80,0.7112169107,0.7112169107,0.6993632955,0.09341465778,1,0.1268924541,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,139,1390,1400,80,0.5531687083,0.6321928095,0.6084855791,0.0729693154,0.875,-0.7580840046,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,140,1400,1410,80,0.7112169107,0.6717048601,0.667753655,0.09754545716,1.058823529,0.4455692445,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,141,1410,1420,80,0.6321928095,0.6321928095,0.66380245,0.0902835453,1,-0.3501151884,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,142,1420,1430,80,0.5531687083,0.7507289613,0.7191193208,0.127937375,0.7368421053,-1.297123788,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,143,1430,1440,80,0.7112169107,0.6717048601,0.66380245,0.1038292427,1.058823529,0.4566580618,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,144,1440,1450,80,0.7902410119,0.7112169107,0.7467777562,0.08298025748,1.111111111,0.5237782693,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,145,1450,1460,80,0.6321928095,0.7112169107,0.734924141,0.0996291066,0.8888888889,-1.031137737,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,146,1460,1470,80,0.7112169107,0.7902410119,0.802094627,0.08982733447,0.9,-1.011693344,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,147,1470,1480,80,0.5531687083,0.869265113,0.8297530625,0.09064686084,0.6363636364,-3.05122926,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,148,1480,1490,80,0.5531687083,0.7112169107,0.6835584753,0.1065630863,0.7777777778,-1.223592254,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,149,1490,1500,80,0.7902410119,0.6321928095,0.6479976297,0.1105743091,1.25,1.286405344,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,150,1500,1510,80,0.6321928095,0.5531687083,0.600583169,0.08268265847,1.142857143,0.3823007274,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,151,1510,1520,80,0.7112169107,0.7112169107,0.7072657056,0.08298025748,1,0.0476162063,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,152,1520,1530,80,0.5531687083,0.7902410119,0.802094627,0.08218426539,0.7,-3.028875632,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,153,1530,1540,80,0.4741446071,0.7112169107,0.7072657056,0.0700976342,0.6666666667,-3.325662858,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,154,1540,1550,80,0.4741446071,0.5531687083,0.5136566577,0.09762965697,0.8571428571,-0.4047136067,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,155,1550,1560,80,0.5531687083,0.6717048601,0.6835584753,0.1002047645,0.8235294118,-1.301233206,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,156,1560,1570,80,0.6321928095,0.6717048601,0.6717048601,0.08307922026,0.9411764706,-0.4755948656,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,157,1570,1580,80,0.5531687083,0.7112169107,0.730972936,0.1021538242,0.7777777778,-1.740553808,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,158,1580,1590,80,0.6321928095,0.7112169107,0.7467777562,0.1294061327,0.8888888889,-0.8854676692,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,159,1590,1600,80,0.6321928095,0.6321928095,0.6163879893,0.07068130485,1,0.2236067977,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,160,1600,1610,81,0.5478882719,0.6652929015,0.6652929015,0.1121371378,0.8235294118,-1.046973661,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,161,1610,1620,80,0.6321928095,0.5926807589,0.5887295538,0.1102021293,1.066666667,0.3943957884,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,162,1620,1630,80,0.5531687083,0.4741446071,0.5255102729,0.08982733447,1.166666667,0.3079066698,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,163,1630,1640,80,0.6321928095,0.6321928095,0.600583169,0.1006139323,1,0.3141676283,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,164,1640,1650,80,0.6321928095,0.7112169107,0.7072657056,0.113145294,0.8888888889,-0.663508781,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,165,1650,1660,80,0.6321928095,0.5531687083,0.5768759387,0.1028752018,1.142857143,0.5377085035,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,166,1660,1670,80,0.6321928095,0.7112169107,0.734924141,0.08541993796,0.8888888889,-1.202662212,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,167,1670,1680,80,0.7112169107,0.5531687083,0.5847783488,0.09729242053,1.285714286,1.299572579,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,168,1680,1690,80,0.6321928095,0.6321928095,0.6598512449,0.1096040129,1,-0.2523487479,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,169,1690,1700,80,0.5531687083,0.6321928095,0.6321928095,0.138069185,0.875,-0.5723514715,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,170,1700,1710,80,0.7902410119,0.869265113,0.8495090878,0.08056869224,0.9090909091,-0.7356216694,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,171,1710,1720,80,0.6321928095,0.6321928095,0.6400952196,0.08464689095,1,-0.0933573582,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,172,1720,1730,80,0.5531687083,0.7112169107,0.7586313714,0.1006139323,0.7777777778,-2.042089584,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,173,1730,1740,80,0.6321928095,0.6321928095,0.6875096803,0.08918471882,1,-0.6202505492,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,174,1740,1750,80,0.7112169107,0.7902410119,0.7428265511,0.1129272175,0.9,-0.2799116208,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,175,1750,1760,80,0.5531687083,0.7112169107,0.6717048601,0.07021475648,0.7777777778,-1.688194302,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,176,1760,1770,80,0.5531687083,0.7507289613,0.7388753461,0.1034327951,0.7368421053,-1.795432847,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,177,1770,1780,80,0.6321928095,0.7902410119,0.7665337815,0.0996291066,0.8,-1.348410887,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,178,1780,1790,80,0.5531687083,0.7112169107,0.66380245,0.1038292427,0.7777777778,-1.065535477,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,179,1790,1800,80,0.6321928095,0.7112169107,0.7507289613,0.1041453142,0.8888888889,-1.138180366,phase_randomized,20,1906
BASELINE_EC,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,180,1800,1810,80,0.3951205059,0.5926807589,0.600583169,0.1006139323,0.6666666667,-2.042089584,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0,0,10,81,0.4696185187,0.626158025,0.6418119756,0.1207219886,0.75,-1.426363654,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1,10,20,80,0.4741446071,0.6321928095,0.6717048601,0.09420298111,0.75,-2.097176232,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,2,20,30,80,0.6321928095,0.6321928095,0.6321928095,0.102555216,1,0,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,3,30,40,80,0.5531687083,0.6717048601,0.667753655,0.09055616861,0.8235294118,-1.265346674,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,4,40,50,80,0.7112169107,0.6717048601,0.6717048601,0.1160846223,1.058823529,0.3403728229,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,5,50,60,80,0.6321928095,0.6321928095,0.6242903994,0.08464689095,1,0.0933573582,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,6,60,70,80,0.4741446071,0.6321928095,0.6796072702,0.1317345601,0.75,-1.559671683,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,7,70,80,80,0.4741446071,0.5531687083,0.596631964,0.1188131058,0.8571428571,-1.030924628,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,8,80,90,80,0.7902410119,0.7112169107,0.7033145006,0.1054001222,1.111111111,0.8247287523,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,9,90,100,80,0.3951205059,0.7112169107,0.734924141,0.07734254496,0.5555555556,-4.393489189,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,10,100,110,80,0.6321928095,0.6321928095,0.6440464247,0.07808268187,1,-0.1518085047,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,11,110,120,80,0.6321928095,0.5531687083,0.5808271437,0.1002047645,1.142857143,0.5126070205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,12,120,130,80,0.6321928095,0.6321928095,0.6559000398,0.1060219573,1,-0.2236067977,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,13,130,140,80,0.4741446071,0.6321928095,0.6203391943,0.08609066005,0.75,-1.698146897,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,14,140,150,80,0.7902410119,0.7902410119,0.7665337815,0.07734254496,1,0.3065225015,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,15,150,160,80,0.7902410119,0.7112169107,0.6954120904,0.1075608179,1.111111111,0.8816307205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,16,160,170,80,0.869265113,0.7112169107,0.6954120904,0.09455123731,1.222222222,1.838717584,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,17,170,180,80,0.6321928095,0.6321928095,0.6796072702,0.1413626097,1,-0.3354101966,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,18,180,190,80,0.5531687083,0.5531687083,0.6045343741,0.08982733447,1,-0.5718266725,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,19,190,200,80,0.6321928095,0.7902410119,0.7862898068,0.1242225851,0.8,-1.240490988,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,20,200,210,80,0.7112169107,0.5926807589,0.6084855791,0.1177711701,1.2,0.872296093,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,21,210,220,80,0.9482892142,0.7112169107,0.6835584753,0.1034327951,1.333333333,2.559446825,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,22,220,230,80,0.6321928095,0.5926807589,0.6045343741,0.08218426539,1.066666667,0.3365417368,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,23,230,240,80,0.6321928095,0.7112169107,0.6993632955,0.096869224,0.8888888889,-0.6934141024,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,24,240,250,80,0.7112169107,0.7902410119,0.798143422,0.108473656,0.9,-0.8013605749,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,25,250,260,80,0.6321928095,0.6321928095,0.6400952196,0.1172116839,1,-0.06741998625,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,26,260,270,80,0.5531687083,0.5531687083,0.5729247336,0.09199651613,1,-0.2147475375,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,27,270,280,80,0.4741446071,0.6321928095,0.596631964,0.1040663863,0.75,-1.177011725,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,28,280,290,80,0.7112169107,0.6321928095,0.6479976297,0.1012651619,1.125,0.6242944736,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,29,290,300,80,0.5531687083,0.6321928095,0.6479976297,0.1075608179,0.875,-0.8816307205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,30,300,310,80,0.5531687083,0.6717048601,0.6717048601,0.1072548122,0.8235294118,-1.105182596,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,31,310,320,80,0.7112169107,0.7112169107,0.7388753461,0.09341465778,1,-0.296082393,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,32,320,330,80,0.3951205059,0.6321928095,0.6282416044,0.09754545716,0.625,-2.389871402,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,33,330,340,80,0.6321928095,0.6321928095,0.6479976297,0.07518773254,1,-0.2102047728,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,34,340,350,80,0.6321928095,0.6321928095,0.66380245,0.05957919654,1,-0.5305482838,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,35,350,360,80,0.7112169107,0.7112169107,0.6875096803,0.05790057149,1,0.4094472601,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,36,360,370,80,0.6321928095,0.7112169107,0.6993632955,0.1182585492,0.8888888889,-0.5679968719,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,37,370,380,80,0.6321928095,0.7112169107,0.7507289613,0.1216155257,0.8888888889,-0.9746794345,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,38,380,390,80,0.7112169107,0.7112169107,0.7625825764,0.1314223185,1,-0.3908443128,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,39,390,400,80,0.4741446071,0.5531687083,0.5413150931,0.09341465778,0.8571428571,-0.7190572401,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,40,400,410,80,0.7902410119,0.7112169107,0.6875096803,0.09627362366,1.111111111,1.067076606,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,41,410,420,80,0.7112169107,0.7112169107,0.7230705259,0.08609066005,1,-0.1376875862,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,42,420,430,80,0.5531687083,0.6321928095,0.6124367842,0.07638040259,0.875,-0.7759591974,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,43,430,440,80,0.5531687083,0.6717048601,0.7072657056,0.1391953313,0.8235294118,-1.107055789,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,44,440,450,80,0.5531687083,0.6717048601,0.66380245,0.1069479308,0.8235294118,-1.034463601,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,45,450,460,80,0.7112169107,0.7112169107,0.7112169107,0.07251748867,1,0,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,46,460,470,80,0.7112169107,0.7902410119,0.8178994473,0.09341465778,0.9,-1.142032087,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,47,470,480,80,0.3951205059,0.6321928095,0.6163879893,0.1105743091,0.625,-2.00107498,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,48,480,490,80,0.6321928095,0.7112169107,0.667753655,0.09411571571,0.8888888889,-0.3778417373,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,49,490,500,80,0.6321928095,0.7112169107,0.7112169107,0.102555216,0.8888888889,-0.7705517504,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,50,500,510,80,0.7902410119,0.7112169107,0.7428265511,0.06974508729,1.111111111,0.6798250967,phase_randomized,20,1906
