Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,T7,0.502265480287655
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,T8,0.804965921620127
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,CP1,0.5443864975590365
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,CP2,0.5879362496094778
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,CP5,0.4309802984501638
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,CP6,0.7500193021342701
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,P3,0.46065864213936314
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,Pz,0.5337938265074222
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,P4,0.5666256714706379
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,P7,0.07308152447787832
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,P8,0.3727214789638451
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,O1,0.31785768760611494
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,Oz,0.3766205116594631
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,O2,0.3913808271922812
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,PO9,0.11527906754718888
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,FC6,PO10,0.311560919354508
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,Cz,0.7790409585532863
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,C4,0.7084605385826919
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,FT9,0.23842421755072238
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,FT10,0.2416969705022592
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,T7,0.7030353847427906
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,T8,0.39607700113171407
BASELINE_EC,Raw EEG Band-Limited Coherence,Theta,,C3,CP1,0.7425228492224154
