Metric,Band,Envelope_Band,Channel_A,Channel_B,Baseline,Modulation,Delta,Abs_Delta,Percent_Change
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,P3,0.07203012208474757,0.005346891021008965,-0.06668323106373861,0.06668323106373861,-92.57686802929747
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,P7,0.04870967733451212,0.0035382431664648024,-0.045171434168047316,0.045171434168047316,-92.73605706281725
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,PO9,0.008529836072969997,0.020635010132929867,0.01210517405995987,0.01210517405995987,141.9156705522124
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,O1,0.01626075390669364,0.012056553626685144,-0.0042042002800084955,0.0042042002800084955,-25.85489150215761
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,Pz,0.07207696172262547,0.03245739711281576,-0.039619564609809706,0.039619564609809706,-54.96841662427183
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,Oz,0.05570197749170431,0.007626820573202991,-0.04807515691850132,0.04807515691850132,-86.30781003360454
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,O2,0.02396110289498725,0.0070348023800054305,-0.01692630051498182,0.01692630051498182,-70.64074049163598
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,PO10,0.021065482175079128,0.0067027639982998955,-0.014362718176779234,0.014362718176779234,-68.18129325219343
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,P8,0.022721937703502833,0.03258423375180995,0.009862296048307118,0.009862296048307118,43.40429138130565
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,P4,0.1390025742692925,0.014921213083473774,-0.12408136118581872,0.12408136118581872,-89.26551313030606
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,CP2,0.09812282045101228,0.05210857882262261,-0.04601424162838967,0.04601424162838967,-46.89453627289712
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,CP6,0.06446419999827685,0.12340945376047997,0.05894525376220312,0.05894525376220312,91.4387423775968
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,T8,0.20173307617519962,0.24949291802506457,0.047759841849864954,0.047759841849864954,23.674770025509773
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FT10,0.11639835477728978,0.16184654337865373,0.045448188601363945,0.045448188601363945,39.04538744411123
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FC6,0.3607121021317759,0.4025642184565759,0.041852116324800015,0.041852116324800015,11.602637138443038
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,C4,0.24201455007118522,0.28069118271086824,0.03867663263968302,0.03867663263968302,15.981118750218457
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,FC2,0.5960021549659289,0.59437831308774,-0.0016238418781888697,0.0016238418781888697,-0.27245570584920087
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,F4,0.3049694967140672,0.5166539367026562,0.21168443998858905,0.21168443998858905,69.41167633793218
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,F8,0.11998920154864376,0.19185794051944985,0.07186873897080609,0.07186873897080609,59.89600567653617
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fz,Fp2,0.24705135133074388,0.054297707043727744,-0.19275364428701613,0.19275364428701613,-78.02169194734101
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,F7,0.3593254275834827,0.23176981618348214,-0.12755561140000055,0.12755561140000055,-35.498632050014145
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,F3,0.5114853033484235,0.09819460338815925,-0.41329069996026424,0.41329069996026424,-80.80206747968492
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,FC1,0.06332171577514076,0.017448964349790763,-0.045872751425349995,0.045872751425349995,-72.44394891042894
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,C3,0.01584698871657952,0.06056884159368126,0.044721852877101745,0.044721852877101745,282.21041660938783
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,FC5,0.161403943370598,0.04735095108589444,-0.11405299228470356,0.11405299228470356,-70.66307669003328
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,FT9,0.09976080953036938,0.07699230726395599,-0.022768502266413387,0.022768502266413387,-22.82309292957587
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,T7,0.07219403631721652,0.08802954884083598,0.015835512523619463,0.015835512523619463,21.934654621663093
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,CP5,0.01617307278722033,0.06655890010885951,0.05038582732163918,0.05038582732163918,311.54146144357395
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,CP1,0.020320594441538376,0.045211701066469094,0.024891106624930718,0.024891106624930718,122.4920200860341
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,P3,0.012613879262245003,0.029020597430616014,0.016406718168371012,0.016406718168371012,130.0687744608312
Band-Power Envelope Coherence Change,Gamma,UltraSlow,Fp1,P7,0.020493028900602058,0.07793767962343713,0.05744465072283507,0.05744465072283507,280.31312990119983
