Dataset,Metric,Band,Envelope_Band,Channel_A,Channel_B,Value
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FT9,0.04938188448106346
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,T7,0.06681110920390873
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP5,0.16627044070288657
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP1,0.33079897784106493
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P3,0.19584256614193035
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P7,0.06350634608763671
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,PO9,0.09110915094200199
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,O1,0.04686929272241803
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Pz,0.3377014375932603
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Oz,0.08137244862579875
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,O2,0.03865629101174328
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,PO10,0.0038440768691947683
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P8,0.0926980871366692
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,P4,0.34706176515155074
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP2,0.279929056021915
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,CP6,0.3163536838112277
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,T8,0.2908071491614248
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FT10,0.01838423558345551
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC6,0.5008890072273382
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,C4,0.5543742122367531
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,FC2,0.7941855684698228
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,F4,0.6971554590962094
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,F8,0.08101044460197679
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC1,Fp2,0.30423521585830754
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC5,0.09026130448411862
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FT9,0.007539823636128209
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,T7,0.0404356645194851
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP5,0.08263283972965917
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP1,0.09080995243552054
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P3,0.05482378990149301
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P7,0.012908301616783352
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,PO9,0.01781043125587714
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,O1,0.009813560933363568
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Pz,0.08803246569723623
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Oz,0.02063328021587564
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,O2,0.007231043239486592
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,PO10,0.0028644709404907456
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P8,0.010405369455659045
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,P4,0.06302557450723577
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP2,0.09586777302013413
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,CP6,0.03060863525230668
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,T8,0.020379704168631992
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FT10,0.0042358168654417225
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC6,0.052830798612620876
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,C4,0.07554209167737573
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,FC2,0.1088874594709874
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,F4,0.07372315326878104
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,F8,0.04884588139437178
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,C3,Fp2,0.04289526836858414
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FT9,0.03433924793708356
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,T7,0.08785712454915796
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP5,0.10398690287807381
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP1,0.08078692640297093
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P3,0.040910377388407575
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P7,0.06131496829181605
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,PO9,0.1286879752546964
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,O1,0.017994108692459047
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Pz,0.07787586364692266
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Oz,0.023363035376696994
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,O2,0.01536060382996376
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,PO10,0.0025300453175458033
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P8,0.015611757602762753
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,P4,0.07172130565090112
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP2,0.060263478315439475
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,CP6,0.07606827706117032
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,T8,0.07369338386706253
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FT10,0.007514606851332225
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FC6,0.1338404325674858
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,C4,0.13597794871306848
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,FC2,0.23948877013628309
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,F4,0.21035505407266408
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,F8,0.024982935802494357
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FC5,Fp2,0.11439833177085461
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,T7,0.05952020891141778
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP5,0.024403128203817504
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,CP1,0.04506989119070445
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P3,0.048367323846003445
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,P7,0.09080315650339404
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,PO9,0.05153896669523795
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,O1,0.07428072890202668
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Pz,0.05514130433683683
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,Oz,0.06643788886762762
MODULATION_DATASET,Band-Power Envelope Coherence,Theta,UltraSlow,FT9,O2,0.03577819964049893
