Time,dt_s,step_distance_l2_regional,v_l2_regional_per_s
2025-10-05 16:11:23.953830004,0.124900103,1.2173747738190568,9.746787589270898
2025-10-05 16:11:24.078819990,0.124989986,1.5145072247611602,12.117028517477873
2025-10-05 16:11:24.203609943,0.124789953,2.4542900327647708,19.667368836694497
2025-10-05 16:11:24.328599930,0.124989987,3.853050872409778,30.82687633538019
2025-10-05 16:11:24.453690052,0.125090122,5.325833276702928,42.575969961104754
2025-10-05 16:11:24.578690052,0.125,6.712088794776834,53.69671035821467
2025-10-05 16:11:24.703579903,0.124889851,6.592813747474006,52.78902724829103
2025-10-05 16:11:24.828670025,0.125090122,5.329633057572047,42.60634630744102
2025-10-05 16:11:24.953660011,0.124989986,3.5182878878707107,28.148558140255417
2025-10-05 16:11:25.078759909,0.125099898,2.4942729879661822,19.938249573682167
2025-10-05 16:11:25.203649998,0.124890089,3.7197095557458515,29.783865041091065
2025-10-05 16:11:25.328840017,0.125190019,3.5277126672462282,28.178865179709156
2025-10-05 16:11:25.453629971,0.124789954,3.5201776506305054,28.20882240753535
2025-10-05 16:11:25.578730106,0.125100135,2.928205887458692,23.406896303178986
2025-10-05 16:11:25.703619957,0.124889851,2.5793524246349593,20.653018671909212
2025-10-05 16:11:25.828710079,0.125090122,3.1529547518498036,25.205465479119155
2025-10-05 16:11:25.953700066,0.124989987,3.605645074559578,28.847471394325197
2025-10-05 16:11:26.078799963,0.125099897,3.274819116370856,26.177632395419607
2025-10-05 16:11:26.203690052,0.124890089,2.958554007716649,23.689261745314706
2025-10-05 16:11:26.328579903,0.124889851,4.015171058429234,32.149698524576145
2025-10-05 16:11:26.453469992,0.124890089,3.5156986050206656,28.150341097288077
2025-10-05 16:11:26.578569889,0.125099897,4.708012520640505,37.63402395639467
2025-10-05 16:11:26.703459978,0.124890089,5.023298142371529,40.22175164253049
2025-10-05 16:11:26.828550100,0.125090122,4.430859948971559,35.42134165455174
2025-10-05 16:11:26.953439951,0.124889851,3.390898126600237,27.15111035403699
2025-10-05 16:11:27.078530073,0.125090122,2.419579203614443,19.34268801508118
2025-10-05 16:11:27.203429937,0.124899864,1.7312359047642092,13.860991111761413
2025-10-05 16:11:27.328520060,0.125090123,1.4503310725511085,11.594289283344205
2025-10-05 16:11:27.453409910,0.12488985,1.7989510584841515,14.404301538388841
2025-10-05 16:11:27.578500032,0.125090122,1.5747590251547223,12.58899583737493
2025-10-05 16:11:27.703500032,0.125,1.315464287466596,10.523714299732768
2025-10-05 16:11:27.828589916,0.125089884,1.2644652915981918,10.10845362681919
2025-10-05 16:11:27.953480005,0.124890089,1.176719305160114,9.422039127221007
2025-10-05 16:11:28.078469992,0.124989987,0.9944695371587557,7.956393636225882
2025-10-05 16:11:28.203469992,0.125,0.9154270648142864,7.323416518514291
2025-10-05 16:11:28.328459978,0.124989986,0.9169610433771163,7.3362760707655115
2025-10-05 16:11:28.453350067,0.124890089,2.2406109857202456,17.9406628953579
2025-10-05 16:11:28.578439951,0.125089884,4.3774636954356065,34.99454596532847
