Track,N_Matched,Matched_Progress_Min,Matched_Progress_Max,Baseline_Observed_Progress_Min,Baseline_Observed_Progress_Max,Modulation_Observed_Progress_Min,Modulation_Observed_Progress_Max,Baseline_Flux_Source,Modulation_Flux_Source,Direct_Window_Positions_Identical,Interpolation_Required,DeltaEntropy_Mean,DeltaEntropy_Median,DeltaEntropy_Q25,DeltaEntropy_Q75,DeltaLZC_Mean,DeltaLZC_Median,DeltaLZC_Q25,DeltaLZC_Q75,DeltaFlux_Mean,DeltaFlux_Median,DeltaFlux_Q25,DeltaFlux_Q75,Corr_DeltaEntropy_DeltaLZC,Corr_DeltaEntropy_DeltaFlux,Corr_DeltaLZC_DeltaFlux,N_Hplus_LZCminus_Fluxplus,N_Hplus_LZCminus_Fluxminus,Pct_Hplus_LZCminus,N_H-_LZC-_Flux-,N_H-_LZC-_Flux+,N_H-_LZC+_Flux-,N_H-_LZC+_Flux+,N_H+_LZC-_Flux-,N_H+_LZC-_Flux+,N_H+_LZC+_Flux-,N_H+_LZC+_Flux+,Band,Channel,Feature
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.14486379857458598,-0.08955408299999723,-0.4912912380000001,0.23224276699999002,0.004819240361326015,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1330104906947489,0.5151738879380018,0.1006866807518578,7,25,17.679558011049725,40,3,45,1,25,7,23,4,BetaH,F4,POW.F4.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5386868655193369,-0.544575934,-0.949536846,-0.15137470200000358,-0.008719441876795749,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.14678937979053988,0.3854979828986903,0.0749414994753767,0,14,7.734806629834254,60,5,55,9,14,0,9,2,BetaH,F7,POW.F7.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.35010476858011064,-0.2601523610000003,-0.6722921849999999,-0.009096142000001084,-0.005663261167403396,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1870258645977247,0.4520543578945968,0.023864415914907507,4,22,14.3646408839779,46,4,58,6,22,4,8,2,BetaH,F8,POW.F8.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.19735579362430958,-0.20847430699999947,-0.5042337060000008,0.16193273099999406,-0.006973052901105181,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.05594423040579255,0.472256124990942,0.020471038766310942,5,28,18.23204419889503,48,4,46,2,28,5,13,5,BetaH,FC1,POW.FC1.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,0.26431603454143626,0.2813821070000002,-0.03998743500000046,0.5795067839999994,0.015738339134806507,0.0,-0.07902410120000003,0.15804820229999672,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.019518800740972606,0.5282988787093975,0.07537332011427493,9,44,29.281767955801104,17,1,21,0,44,9,52,8,BetaH,FC2,POW.FC2.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.7955915812983426,-0.756853081,-1.1017891449999997,-0.4173137530000033,0.0008690268187844481,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.12699920397480102,0.3953137926653746,0.11309791927938928,1,4,2.7624309392265194,69,6,70,8,4,1,3,0,BetaH,FC5,POW.FC5.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.3174529429779011,-0.30208102199999987,-0.5968144579999999,-0.024074576000000292,0.006989723577347924,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.03914381184331576,0.4864223565133281,-0.026991963682910035,3,12,8.287292817679559,44,5,59,3,12,3,13,6,BetaH,FC6,POW.FC6.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.288531679254696,-0.2734314440000003,-0.6200862069999924,0.046874815999999875,0.00959263636519333,0.0,-0.07902410120000003,0.15804820239999684,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.07559744228246089,0.3904189701024252,0.06518440982721196,7,22,16.022099447513813,47,2,61,6,22,7,14,2,BetaH,FT10,POW.FT10.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.38166421855248606,-0.39443231899999986,-0.7013860520000001,-0.05178842599999989,-0.011351528346961194,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.2503871976587499,0.32698275116922154,0.13662284613166845,3,18,11.602209944751381,55,4,55,9,18,3,9,0,BetaH,FT9,POW.FT9.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.1738672792983424,-0.12883339500000046,-0.48033588199999677,0.17118884599998374,-0.011792293261325918,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.24231381113257086,0.4652973254865265,0.11636405303958068,6,35,22.65193370165746,41,1,45,4,35,6,21,7,BetaH,Fp1,POW.Fp1.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.06187492433149177,-0.03555739200000918,-0.34633024400000023,0.22698682699999972,-0.00960513937237572,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.22389960150357602,0.33689591622772364,0.09991527336752638,6,39,24.861878453038674,41,1,40,3,39,6,24,7,BetaH,Fp2,POW.Fp2.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.07876554548618796,-0.0418122249999997,-0.414515744,0.2525144130000001,0.010045904285082835,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.16065508662509598,0.5561530524247278,-0.012973285634769462,10,28,20.994475138121548,29,2,52,2,28,10,28,4,BetaH,Fz,POW.Fz.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.31729900745248607,-0.2822779719999997,-0.6471690459999999,0.012940861000000137,-0.0021829862248619524,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.2882032596574083,0.42391917397161044,0.1325046723060094,3,28,17.12707182320442,50,1,56,8,28,3,6,3,BetaH,O1,POW.O1.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.20525570111602226,-0.19221459800000007,-0.49544339999999965,0.1574104300000001,0.006544790992817721,0.0,-0.07902410120000003,0.07902410120000075,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.16927220301307008,0.3782058628046661,0.009055994034323727,6,22,15.469613259668508,37,5,52,2,22,6,20,4,BetaH,O2,POW.O2.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.2115314580331492,-0.17560252899999984,-0.5113212419999997,0.1729036740000005,-0.008748615560221048,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.19307580580427972,0.35324549134372457,0.042275168167102056,4,30,18.784530386740332,37,3,47,7,30,4,19,3,BetaH,Oz,POW.Oz.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5859039866408841,-0.6057706179999998,-0.912923282,-0.2126754390000034,-0.022707224369060745,-0.07902410110000002,-0.15804820239999995,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.08948385659298098,0.40589118695828136,0.12781918359487132,3,14,9.392265193370166,74,4,53,6,14,3,6,4,BetaH,P3,POW.P3.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.11747272545303904,-0.12241492400000009,-0.43503862400000015,0.18720220399999965,0.0043576371016574725,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.09118586846180082,0.39395462469035347,0.062069523284340594,6,32,20.994475138121548,33,2,46,3,32,6,22,4,BetaH,P4,POW.P4.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-1.010353920347514,-0.9289078516999999,-1.4927733949999997,-0.5893102800000003,-0.006998058912707201,0.0,-0.07902410120000158,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.19067691806364626,0.2500920065224935,0.10335217265254945,1,4,2.7624309392265194,76,7,59,9,4,1,1,0,BetaH,P7,POW.P7.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6782407003370167,-0.6467648539999997,-0.952644533,-0.41320076399999994,0.02620416998895028,1.5543122344752192e-15,-0.07902410120000003,0.15804820239999995,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1776122022018725,0.3272801406618122,0.11687801859404758,2,4,3.314917127071823,50,5,77,9,4,2,5,3,BetaH,P8,POW.P8.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6395324827790057,-0.638381203999999,-0.8445440350000002,-0.38163362100000064,0.014386870712707053,0.0,-0.07902410120000003,0.15804820229999994,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.07063220215093306,0.3146294051834498,0.1647245785502779,1,3,2.2099447513812156,63,4,63,10,3,1,5,2,BetaH,PO10,POW.PO10.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6548207350220994,-0.6426238689999932,-0.9626930169999999,-0.34570597700000283,-0.00349694561988955,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1154476891158441,0.2522735934904607,0.10675573552337644,3,4,3.867403314917127,71,4,61,11,4,3,4,0,BetaH,PO9,POW.PO9.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.39578927990055296,-0.37934724400000075,-0.7095657699999998,-0.07617265699999987,-0.010050071955248652,0.0,-0.07902410120000009,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1545525272047593,0.43355433253916675,0.003853754750754489,4,21,13.812154696132596,58,4,54,6,21,4,10,4,BetaH,Pz,POW.Pz.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-1.2670606114585639,-1.2838253229999999,-1.55709081,-0.9385813589999996,0.023118815595580093,1.5543122344752192e-15,-0.07902410120000003,0.15804820239999695,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.2156210351690107,0.2564449140169027,0.11896867125455717,0,0,0.0,58,3,81,11,0,0,0,0,BetaH,T7,POW.T7.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.45822420287292853,-0.4519029250000042,-0.6983017679999999,-0.1625792390000007,0.005688267181215524,0.0,-0.07902410119999997,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.19419750605719335,0.47941919533470007,-0.16481928283881606,4,9,7.18232044198895,49,7,65,4,9,4,4,1,BetaH,T8,POW.T8.BetaH
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6930201250254142,-0.7000308170000005,-1.0990873949999749,-0.29926667400000007,0.005667428837016702,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.11360743570443528,0.3034532615015014,-0.0036989859240052444,5,8,7.18232044198895,58,4,70,6,8,5,4,1,BetaL,C3,POW.C3.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.10724989448342574,-0.11091294200000013,-0.43380754700000024,0.23263442800000034,0.010474166190607896,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.0973453782738551,0.38964282831737307,0.18407484345277075,4,25,16.022099447513813,38,2,46,3,25,4,26,7,BetaL,C4,POW.C4.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6587972503071826,-0.6444361220000068,-1.0905851629999996,-0.2084565300000003,0.016578192271823167,0.0,-0.07902410120000003,0.15804820229999997,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.00920693387262698,0.4914264271079657,0.07920950173670381,3,6,4.972375690607735,58,5,68,4,6,3,6,5,BetaL,CP1,POW.CP1.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.14425132652486236,-0.14651762300000382,-0.46652641200000033,0.23780679699998908,0.017447219089502784,0.0,-0.07902410120000003,0.15804820229999997,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.07904305183200347,0.5326373631927821,0.05310402000086724,8,18,14.3646408839779,36,3,52,1,18,8,24,6,BetaL,CP2,POW.CP2.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.9836861918397783,-0.9677333680000002,-1.3569304969999996,-0.628815286,0.011347360681768103,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.07369664299579445,0.3131189665988063,-0.009183485278941658,2,2,2.2099447513812156,60,4,70,8,2,2,3,1,BetaL,CP5,POW.CP5.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.37664286203425457,-0.369813508,-0.721409666,-0.027333055999988254,0.006973052899447516,0.0,-0.07902410120000003,0.15804820239999995,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.11435992747895736,0.441101701502481,0.08737504141554059,4,18,12.154696132596685,57,3,63,5,18,4,10,4,BetaL,CP6,POW.CP6.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.588439759414365,-0.5994959460000002,-0.9066144989999998,-0.2221354550000001,0.023131318603314962,0.0,-0.07902410120000003,0.07902410120000314,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.16011440751031494,0.32401986784745995,0.2302114317648202,2,8,5.524861878453039,54,1,65,8,8,2,6,2,BetaL,Cz,POW.Cz.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6454879497292818,-0.6331534760000004,-0.9946578149999996,-0.332627644,0.007409650144198997,4.440892098500626e-16,-0.07902410120000003,0.15804820239999207,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.13492327173006688,0.36800659233212,0.03196207839650874,0,5,2.7624309392265194,56,7,77,6,5,0,6,3,BetaL,F3,POW.F3.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.2763856037513813,-0.2581512149999998,-0.6464894989999999,0.09239769700000311,0.023567915853038815,0.0,-0.07902410120000003,0.15804820239999995,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.28730806691850286,0.3428593584782362,0.016186834632223826,6,19,13.812154696132596,41,1,61,3,19,6,14,7,BetaL,F4,POW.F4.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.6468371755950273,-0.6561881710000015,-0.9844939260000003,-0.26992261200000023,0.015700830116022083,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.10463762869790715,0.3391444567943852,0.017001725261368904,2,7,4.972375690607735,51,6,68,6,7,2,5,1,BetaL,F7,POW.F7.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.47647556040884,-0.5130843270000001,-0.8528373080000002,-0.13154724400000006,0.007392979465745861,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1220170598550213,0.38442078990780953,0.06276475677989003,5,13,9.94475138121547,50,7,68,4,13,5,11,2,BetaL,F8,POW.F8.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.31983264975690606,-0.328450605,-0.65432428,0.022128391999989283,0.023563748179558093,0.0,-0.07902410120000003,0.15804820229999994,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.03729013487602877,0.34520745660257546,0.17652907318149028,5,12,9.392265193370166,41,1,58,7,12,5,21,4,BetaL,FC1,POW.FC1.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,0.18126916692817643,0.16971513699999985,-0.18230753200000027,0.5782198420000015,0.01745555443093928,0.0,-0.07902410120000003,0.1580482024,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.22140000352382616,0.34112579833098605,0.136737634549199,7,45,28.7292817679558,20,1,34,2,45,7,40,7,BetaL,FC2,POW.FC2.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.8899927823038672,-0.8315583389999999,-1.2247263259999999,-0.564194912,0.025750902070165973,0.0,-0.07902410120000003,0.15804820239999684,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.043897274655750454,0.32334813382812255,0.08692493901000467,0,2,1.1049723756906078,60,4,73,9,2,0,2,2,BetaL,FC5,POW.FC5.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.4313952505745859,-0.44056538199999995,-0.8129788299999965,-0.04978454100000018,0.010033401278453253,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.12696212892731376,0.30275245077528423,0.1386005001018527,5,11,8.839779005524862,52,1,61,7,11,5,12,5,BetaL,FC6,POW.FC6.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.33741196449171307,-0.3705487719999967,-0.7349614050000004,0.03130036699999739,-0.008307850645303734,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.1241322498676829,0.3665563092299146,0.015218860261458717,5,18,12.707182320441989,52,4,55,7,18,5,16,1,BetaL,FT10,POW.FT10.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.4290486014640887,-0.38575778900000657,-0.879033550000007,-0.016086956000000097,0.006099858410497306,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.010056837030345708,0.2499469288530712,0.09665292941835835,3,18,11.602209944751381,46,5,60,4,18,3,12,3,BetaL,FT9,POW.FT9.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.3735654797348066,-0.3380493090000001,-0.7328135229999999,0.003867693999999755,-0.002632086471270735,0.0,-0.07902410120000003,0.07902410120000003,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.09019496705457669,0.45414136718365655,0.02106841762522349,5,17,12.154696132596685,45,5,52,7,17,5,18,1,BetaL,Fp1,POW.Fp1.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.2572816127348065,-0.25285455000000034,-0.6445974559999996,0.17301749800000454,0.018769513833149107,0.0,-0.07902410119999997,0.1580482023999984,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.12068776728580272,0.3837451063275321,0.10468276221989692,4,19,12.707182320441989,38,3,54,5,19,4,21,5,BetaL,Fp2,POW.Fp2.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.18436940155248624,-0.17371531799999973,-0.5570750150000041,0.13020620699999963,0.026624096558563678,4.440892098500626e-16,-0.07902410120000003,0.15804820239999995,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.13745127831512896,0.36817029904358173,0.07417532156040983,6,20,14.3646408839779,36,1,58,4,20,6,23,6,BetaL,Fz,POW.Fz.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.3748203197375696,-0.38679021,-0.7754496040000003,0.051051348999999746,0.027921385282320303,0.0,-0.07902410120000003,0.15804820239999917,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.15551908864470182,0.5113345150448149,0.15845757892433066,4,19,12.707182320441989,36,3,65,4,19,4,11,8,BetaL,O1,POW.O1.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.293480023977901,-0.3478866159999998,-0.6251524420000001,0.04683151600000057,0.01353034689944734,0.0,-0.07902410120000003,0.1565395062,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.11834417247316788,0.5518725615912006,0.04948587669918841,6,22,15.469613259668508,43,2,59,2,22,6,13,7,BetaL,O2,POW.O2.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.30678439423204446,-0.2979622780000035,-0.7076557660000002,0.09152434900000017,0.030977565990607695,1.6653345369377348e-15,-0.07902410120000003,0.15804820230000005,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,-0.06629808842007026,0.5511843594811429,0.14721759683296,3,21,13.259668508287293,40,2,65,3,21,3,14,10,BetaL,Oz,POW.Oz.BetaL
POW_Feature_BaselineStandardisedFlux,181,0.0,1.0,0.0,1.0,0.0,1.0,Script18_Regionalised_L2_BaselineStandardised,Script18_Regionalised_L2_BaselineStandardised,True,False,-0.5657085717790056,-0.6341863350000061,-0.909397850999988,-0.20351188399999565,0.020490896794475116,0.0,-0.07902410120000003,0.15804820239999884,-2.1543862699997556,-2.06020293314394,-3.334312054245281,-0.9316628330253263,0.008472321945008207,0.5112472854597491,0.15989141778892155,3,11,7.734806629834254,56,2,64,5,11,3,9,6,BetaL,P3,POW.P3.BetaL
