Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.005434782608695652,4.620599468678056,4.790916500016555,0.17031703133849874,14.962948567796477,1.5664179476951023,-13.396530620101375
0.005503577325261419,4.673439577361123,4.786494267320281,0.11305468995915824,10.70996331838997,1.5803519110941544,-9.129611407295815
0.0055723720418271875,4.714602738734972,4.782048135530035,0.06744539679506278,7.366031115060435,6.2514933268541455,-1.11453778820629
0.005641166758392956,4.739754147580019,4.77680247210355,0.03704832452353113,6.492388527620949,4.611476960361497,-1.880911567259452
0.005709961474958723,4.750872595065428,4.773757560566487,0.022884965501059007,5.061735945168483,5.412366940189421,0.3506309950209383
0.005778756191524491,4.750649610165482,4.776791943673033,0.026142333507551463,6.329842309086761,6.458839194941165,0.12899688585440394
0.005847550908090258,4.740994377103654,4.786079922151546,0.04508554504789242,6.375677899744238,7.176293838123792,0.8006159383795541
0.0059163456246560265,4.727464087677177,4.798965735007192,0.07150164733001496,6.992567993512424,5.816860979271262,-1.1757070142411612
0.005985140341221794,4.718186365852091,4.810474543272282,0.09228817742019135,8.86568334734519,4.35629703807338,-4.50938630927181
0.006053935057787562,4.716152502140811,4.815612452179623,0.09945995003881247,11.466074815567879,3.3195198757824294,-8.14655493978545
0.006122729774353329,4.7147406795684725,4.813611312187153,0.09887063261868079,13.403526933512971,3.0732700605681407,-10.33025687294483
0.006191524490919097,4.703580761220099,4.808084523449793,0.10450376222969382,13.174973403606552,4.025544070894825,-9.149429332711726
0.006260319207484865,4.682048267225393,4.800496129067483,0.11844786184208989,12.248193277095824,4.911911088094407,-7.336282189001417
0.006329113924050633,4.6629875652551895,4.788976574912785,0.1259890096575953,10.360512622562972,3.9953503140439515,-6.36516230851902
0.0063979086406164,4.659277882711253,4.774720789161191,0.11544290644993804,11.492813642205922,3.145621573973827,-8.347192068232095
0.006466703357182168,4.671772603514054,4.76477044066551,0.09299783715145615,12.781467188660475,2.8317834388602723,-9.949683749800203
0.0065354980737479355,4.694949324730799,4.767234790400229,0.07228546566943006,15.069259839784145,3.9777531317630945,-11.09150670802105
0.006604292790313704,4.718944062534436,4.783959525797088,0.06501546326265206,16.140247325178976,4.381405033686043,-11.758842291492932
0.006673087506879472,4.733864520384025,4.80381840367814,0.06995388329411512,13.52179558468801,4.507506687573395,-9.014288897114614
0.006741882223445239,4.734502087196885,4.808496796042393,0.07399470884550752,11.19646189450437,4.564217262326642,-6.632244632177728
0.006810676940011007,4.723533772421661,4.792985546102541,0.06945177368088018,13.52047798456727,4.276502051012855,-9.243975933554415
0.006879471656576775,4.705295458117036,4.771388844520946,0.06609338640390927,16.934266685913485,3.8773562676383726,-13.056910418275113
0.006948266373142543,4.679218722652796,4.757621425035541,0.07840270238274538,19.148246757103347,3.344288812863026,-15.803957944240322
0.00701706108970831,4.643760794456012,4.755014511229585,0.11125371677357254,19.805928919207307,3.5451843898274613,-16.260744529379846
0.007085855806274078,4.602615365027587,4.760569185365696,0.15795382033810945,19.93937551284588,4.286619910483939,-15.652755602361943
0.0071546505228398454,4.566448241244458,4.772598737489003,0.20615049624454507,18.71315270312628,4.2745243178781,-14.43862838524818
0.007223445239405614,4.549347214234465,4.787848573072688,0.23850135883822343,19.875458090551216,4.063931691974094,-15.811526398577122
0.007292239955971381,4.558834999392808,4.79375106046655,0.23491606107374263,15.187611899942203,4.754012417464969,-10.433599482477234
0.007361034672537149,4.591120250761837,4.775367026629592,0.18424677586775484,13.095777044316286,6.026136662100003,-7.069640382216282
0.007429829389102916,4.636780666699006,4.734044136611194,0.09726346991218815,14.242041983467782,6.74306686694693,-7.498975116520852
